path	genesis_commit	genesis_author_date	genesis_subject
docs/contracts/DEV_CHANGE_LEDGER_SCHEMA_v0.1.json	ff1564dd8e4cd61b5bbc76db3aebbba48852abdb	2026-02-07T18:26:34Z	Change Taxonomy & Governance Classification (Post-Phase 4): introduce change classification and ledger generation
docs/contracts/PATH2_CONTRACT_v1_0.md	4e1826bf2c8b83ec07c5603ad177b0cc17ffa2d9	2026-01-20T10:44:02Z	Add new score reports and definitions for DIS, LID, and RES
docs/contracts/README.md	739ed433c57e17e257745f4072b6c3fd6f0fa335	2026-01-30T01:18:49Z	Add Option A1 and A2 contracts for bar and event ingest
docs/contracts/c3_semantic_contract_v0_1.md	d348c04646de00626c534cdf39d5ee1cae7e8511	2026-01-18T22:42:28Z	C3 lifecycle documentation and entry checklist
docs/contracts/c_feature_registry_freeze_v0_1.md	f1688f92b5a987fa2f8aca7c3c022b694a7f87a9	2026-02-01T16:42:27Z	Update workspace configuration and add new contracts for feature registry and TradingView reference
docs/contracts/c_layer_boundary_spec_v0.1.md	bc1782dc944e9eef2089332451a64b6b5f7a8408	2026-01-18T18:18:09Z	Add Metric Trial Log v0 and Versioned Config Proposal documents
docs/contracts/derived_layer_boundary.md	bacc7ff998bc4375e8e1ad3bbbb6393dc51fa60a	2026-01-17T16:36:14Z	Define the Derived Metric Classes and the First Canonical Feature Set
docs/contracts/ingest_boundary.md	72ce4b0a78717ca79fbc0360447faf20a1e73f70	2026-01-17T15:28:56Z	chore: lock v0.1 ingest boundary + harden verifier (MIN default, FULL opt-in)
docs/contracts/min_contract_alignment.md	f205e42e1e936f048290671d4134bb10ad814f6b	2026-01-17T03:42:47Z	Pine: align MIN export to contract v0.1_min_r1 + readiness panel
docs/contracts/option_a1_bar_ingest_contract_v1.md	739ed433c57e17e257745f4072b6c3fd6f0fa335	2026-01-30T01:18:49Z	Add Option A1 and A2 contracts for bar and event ingest
docs/contracts/option_a2_event_ingest_contract_v1.md	739ed433c57e17e257745f4072b6c3fd6f0fa335	2026-01-30T01:18:49Z	Add Option A1 and A2 contracts for bar and event ingest
docs/contracts/option_a_ingest_contract_v1.md	064339bb46becb8c9d774441796ae5b8695c2762	2026-01-23T17:50:57Z	Add comprehensive documentation and schema verification for OVC pipeline
docs/contracts/option_b_derived_contract_v1.md	064339bb46becb8c9d774441796ae5b8695c2762	2026-01-23T17:50:57Z	Add comprehensive documentation and schema verification for OVC pipeline
docs/contracts/option_c_boundary.md	607a8c5c4e828295534f03ef18d9ea51fde7d3c6	2026-01-17T17:12:47Z	Evaluation + Feedback Layer (v0.1)
docs/contracts/option_c_outcomes_contract_v1.md	064339bb46becb8c9d774441796ae5b8695c2762	2026-01-23T17:50:57Z	Add comprehensive documentation and schema verification for OVC pipeline
docs/contracts/option_d_evidence_contract_v1.md	064339bb46becb8c9d774441796ae5b8695c2762	2026-01-23T17:50:57Z	Add comprehensive documentation and schema verification for OVC pipeline
docs/contracts/option_d_ops_boundary.md	13a589b968eedf3690c3d6103ef9de0f69094a8e	2026-01-17T18:02:40Z	Option D
docs/contracts/outcomes_definitions_v0.1.md	607a8c5c4e828295534f03ef18d9ea51fde7d3c6	2026-01-17T17:12:47Z	Evaluation + Feedback Layer (v0.1)
docs/contracts/qa_validation_contract_v1.md	064339bb46becb8c9d774441796ae5b8695c2762	2026-01-23T17:50:57Z	Add comprehensive documentation and schema verification for OVC pipeline
docs/contracts/schemas/AUDIT_INTERPRETATION_REPORT_v0.1.json	9267725acf1cb687ad543188a75076013f29b0c0	2026-02-05T11:53:16Z	Phase 4:  audit interpretation/ agent
docs/contracts/templates/audit_interpretation_report_v0.1.example.json	9267725acf1cb687ad543188a75076013f29b0c0	2026-02-05T11:53:16Z	Phase 4:  audit interpretation/ agent
docs/contracts/tradingview_reference_contract_v0_1.md	f1688f92b5a987fa2f8aca7c3c022b694a7f87a9	2026-02-01T16:42:27Z	Update workspace configuration and add new contracts for feature registry and TradingView reference
docs/doctrine/GATES.md	8b566f3aa4daad1e4960a43831dd6aa13fa432ee	2026-01-14T14:07:05Z	Add ovc-webhook worker project
docs/doctrine/IMMUTABILITY_NOTICE.md	88eff122fe893c14902013cedf36c25793e75e8f	2026-01-20T03:11:01Z	 OVC Doctrine and Immutability Notice
docs/doctrine/OVC_DOCTRINE.md	88eff122fe893c14902013cedf36c25793e75e8f	2026-01-20T03:11:01Z	 OVC Doctrine and Immutability Notice
docs/doctrine/ovc_logging_doctrine_v0.1.md	01ec28f134404dbad08184ff04b9ac7615b99c2a	2026-01-18T05:46:40Z	Add pipeline status harness and logging doctrine documentation
docs/evidence_pack/EVIDENCE_PACK_v0_2.md	bf516503e1c796f4baf35d80f1d615e8217e3ba9	2026-01-22T03:57:26Z	Path1: add Evidence Pack v0.2 + run p1_20260120_031 outputs; add backfill_m15 workflow; ignore pytest temp dirs
docs/evidence_pack_overlays_v0_3.md	101e3b48650b99dd04c52bff24140f40ed8eb7e5	2026-01-22T15:28:27Z	chore: remove reserved 'nul' file and rebuild index
docs/evidence_pack_provenance.md	101e3b48650b99dd04c52bff24140f40ed8eb7e5	2026-01-22T15:28:27Z	chore: remove reserved 'nul' file and rebuild index
docs/examples/overlay_v0_3_sample_outputs.md	101e3b48650b99dd04c52bff24140f40ed8eb7e5	2026-01-22T15:28:27Z	chore: remove reserved 'nul' file and rebuild index
docs/governance/BRANCH_POLICY.md	fab9e5ba3cac560c71c3f5d98f013fd223296559	2026-01-17T06:58:24Z	Docs: normalize workflow + verification scripts
docs/governance/CANONICAL_REPO_MAP_v0.1.md	7b017981530ab53fcf8db4235cf9341578eb0d95	2026-01-24T11:33:15Z	Add Canonical Repo Map v0.1
docs/governance/CHANGE_TAXONOMY_v0_1.md	ff1564dd8e4cd61b5bbc76db3aebbba48852abdb	2026-02-07T18:26:34Z	Change Taxonomy & Governance Classification (Post-Phase 4): introduce change classification and ledger generation
docs/governance/CHANGE_TAXONOMY_v0_2.md	d51b33122eafffdd12a213ae9f39ce8935fa3442	2026-02-18T12:47:40Z	governance: add v0.2 tag overlay to change classifier - Add CHANGE_TAXONOMY_v0_2.md documenting tag overlay semantics. - Restore classify_change.py class triggers to v0.1-only (remove v0.2 class-expanding block). - Emit deterministic v0.2 tags (per-file + aggregate) in text + JSON modes. - Add opt-in tag gating flags (--fail-on-tag/--deny-tag/--require-tag) without changing default enforcement. - Extend build_change_classification_overlay_v0_2.py to include tags/tag_counts with deterministic JSONL serialization.
docs/governance/EXPECTED_VERSIONS_v0_1.json	e54a663953319ac936696413623538e5139e9849	2026-02-05T00:53:52Z	docs(governance): add run envelope standard + expected versions v0.1
docs/governance/GOVERNANCE_INDEX_v0_1.md	287cf61e3e0ecba43f4606b1f0dc1ee37284b04b	2026-02-05T03:52:22Z	Phase 2.3 Maintenance Contracts including Health, Recovery, and Upgrade Contracts
docs/governance/GOVERNANCE_RULES_v0.1.md	c0a56dca5669a44d533917f3fdf798fba5a531fa	2026-01-20T01:30:52Z	feat(docs): Update Pipeline Reality Map and OVC Current Workflow
docs/governance/OVC_GOVERNANCE_REFERENCE_v0.1.md	12ef20f81b8555e879993aaeaca0caf088266b9b	2026-02-04T20:14:32Z	.continued
docs/governance/PHASE_2_1_CLOSURE_DECLARATION.md	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/governance/RUN_ENVELOPE_STANDARD_v0_1.md	e54a663953319ac936696413623538e5139e9849	2026-02-05T00:53:52Z	docs(governance): add run envelope standard + expected versions v0.1
docs/governance/contracts/phase_2_3/DEPRECATION_CONTRACTS_v0_1.md	287cf61e3e0ecba43f4606b1f0dc1ee37284b04b	2026-02-05T03:52:22Z	Phase 2.3 Maintenance Contracts including Health, Recovery, and Upgrade Contracts
docs/governance/contracts/phase_2_3/HEALTH_CONTRACTS_v0_1.md	287cf61e3e0ecba43f4606b1f0dc1ee37284b04b	2026-02-05T03:52:22Z	Phase 2.3 Maintenance Contracts including Health, Recovery, and Upgrade Contracts
docs/governance/contracts/phase_2_3/PHASE_2_3_CLOSING_DECLARATION.md	287cf61e3e0ecba43f4606b1f0dc1ee37284b04b	2026-02-05T03:52:22Z	Phase 2.3 Maintenance Contracts including Health, Recovery, and Upgrade Contracts
docs/governance/contracts/phase_2_3/RECOVERY_CONTRACTS_v0_1.md	287cf61e3e0ecba43f4606b1f0dc1ee37284b04b	2026-02-05T03:52:22Z	Phase 2.3 Maintenance Contracts including Health, Recovery, and Upgrade Contracts
docs/governance/contracts/phase_2_3/UPGRADE_CONTRACTS_v0_1.md	287cf61e3e0ecba43f4606b1f0dc1ee37284b04b	2026-02-05T03:52:22Z	Phase 2.3 Maintenance Contracts including Health, Recovery, and Upgrade Contracts
docs/governance/decisions.md	dc6e7f5913a5c4c3ed81e1f7cbf3a383c51188fc	2026-01-14T01:20:35Z	Add OVC backfill v0.1 (OANDA checkpointed) + repo structure
docs/history/path1/EVIDENCE_RUNS_HOWTO.md	b07313878bb6d92a0425f56fd7c0919144638a2a	2026-01-20T09:24:25Z	feat: Add operational guide and SQL patches for Path 1 evidence runs
docs/history/path1/OPTION_B_PATH1_STATUS.md	0f853613954d252b57104386a6edcdf010c4b52b	2026-01-20T08:29:35Z	Update DIS score to v1.1, removing directional_efficiency dependency; add documentation and status files for Path 1 freeze
docs/history/path1/PATH1_EVIDENCE_PROTOCOL_v1_0.md	fb2bbd3b4513e5b61840519dc3053785300a00c2	2026-01-20T10:06:54Z	feat: Add Path 1 Evidence Protocol and SQL studies for DIS, LID, and RES scores
docs/history/path1/PATH1_SEALING_PROTOCOL_v0_1.md	ee6e3e3872229f8ab5fbcac4aa2504d6caf91ab2	2026-01-22T06:44:51Z	feat: Introduce Path1 Sealing Protocol and Replay Verification
docs/history/path1/README.md	0f853613954d252b57104386a6edcdf010c4b52b	2026-01-20T08:29:35Z	Update DIS score to v1.1, removing directional_efficiency dependency; add documentation and status files for Path 1 freeze
docs/history/path1/RUN_CONVENTIONS.md	0f853613954d252b57104386a6edcdf010c4b52b	2026-01-20T08:29:35Z	Update DIS score to v1.1, removing directional_efficiency dependency; add documentation and status files for Path 1 freeze
docs/history/path1/SCORE_INVENTORY_v1.md	0f853613954d252b57104386a6edcdf010c4b52b	2026-01-20T08:29:35Z	Update DIS score to v1.1, removing directional_efficiency dependency; add documentation and status files for Path 1 freeze
docs/history/path1/research_views_option_c_v0.1.md	607a8c5c4e828295534f03ef18d9ea51fde7d3c6	2026-01-17T17:12:47Z	Evaluation + Feedback Layer (v0.1)
docs/history/path1/scores/SCORE_LIBRARY_v1.md	04d95ab73c8d2dbbe4c5e28616aff6d0843ddf2d	2026-01-20T06:41:53Z	Add new studies for DIS, LID, and RES scores focusing on stability and outcome associations
docs/operations/BUILD_PHASE.md	15353b9226cdc441cca675eda7cdb0cb91ade68d	2026-01-16T21:16:53Z	Gate1: lock MIN contract + specs + SQL v0.1
docs/operations/NEON_STAGING.md	8b566f3aa4daad1e4960a43831dd6aa13fa432ee	2026-01-14T14:07:05Z	Add ovc-webhook worker project
docs/operations/OPERATING_BASE.index.md	e25017bd86466fce6308b8dc74f80fbb4382beaa	2026-01-21T18:15:50Z	Add verification outputs and SQL specifications for OVC project
docs/operations/OPERATING_BASE.md	e25017bd86466fce6308b8dc74f80fbb4382beaa	2026-01-21T18:15:50Z	Add verification outputs and SQL specifications for OVC project
docs/operations/OPERATING_BASE.validation.md	e25017bd86466fce6308b8dc74f80fbb4382beaa	2026-01-21T18:15:50Z	Add verification outputs and SQL specifications for OVC project
docs/operations/WORKER_PIPELINE.md	8b566f3aa4daad1e4960a43831dd6aa13fa432ee	2026-01-14T14:07:05Z	Add ovc-webhook worker project
docs/operations/WORKFLOW_STATUS.md	fab9e5ba3cac560c71c3f5d98f013fd223296559	2026-01-17T06:58:24Z	Docs: normalize workflow + verification scripts
docs/operations/ovc_current_workflow.md	f01d1624156f25af2d913c6e9220f23c341cd2ae	2026-01-15T12:27:32Z	Add current OVC workflow documentation
docs/operations/secrets_and_env.md	13a589b968eedf3690c3d6103ef9de0f69094a8e	2026-01-17T18:02:40Z	Option D
docs/operations/step8_readiness.md	aaecb0cab415bdc94a67ffb92ad903d488150367	2026-01-14T18:01:00Z	Worker: upsert MIN into ovc_blocks_v01 (Option B)
docs/operations/versioned_config_proposal_v0.1.md	bc1782dc944e9eef2089332451a64b6b5f7a8408	2026-01-18T18:18:09Z	Add Metric Trial Log v0 and Versioned Config Proposal documents
docs/option_d/MODEL_REGISTRY_SPEC.md	b092afc564f9339724bb13c9f08315652b03a2fb	2026-01-21T23:08:49Z	Quadrant state plane evidence runner and related SQL views
docs/path1/UPSTREAM_TRAJECTORY_LOOKUP.md	02b8f1a5dec4c302e24aac422635afb4cd8a6907	2026-01-22T16:33:53Z	feat: add documentation for locating canonical state-plane trajectories
docs/path2/ROADMAP_v0_1.md	ee6e3e3872229f8ab5fbcac4aa2504d6caf91ab2	2026-01-22T06:44:51Z	feat: Introduce Path1 Sealing Protocol and Replay Verification
docs/phase_2_2/ACTIVE_REGISTRY_POINTERS_v0_1.json	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/GOVERNANCE_MAPPING_v0_1.md	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/OVC_ALLOWED_OPERATIONS_CATALOG_v0.2.md	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/OVC_ENFORCEMENT_COVERAGE_MATRIX_v0.2.md	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/OVC_GOVERNANCE_COMPLETENESS_SCORECARD_v0.2.md	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/PHASE_2_2_1_COMPLETION_REPORT.md	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/PHASE_2_2_1_VALIDATION_REPORT.md	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/PHASE_2_2_2_VALIDATION_REPORT.md	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/PHASE_2_2_3_COMPLETION_REPORT.md	dd964ca3d0151285b5a3d5fc398f4b70feec7b30	2026-02-05T03:15:59Z	Phase 2.2.3 Registry Delta Log functionality
docs/phase_2_2/PHASE_2_2_3_VALIDATION_REPORT.md	dd964ca3d0151285b5a3d5fc398f4b70feec7b30	2026-02-05T03:15:59Z	Phase 2.2.3 Registry Delta Log functionality
docs/phase_2_2/PHASE_2_2_DOD_CHECKLIST.md	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/REGISTRY_ARTIFACT_TYPES_v0_1.md	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/REGISTRY_CATALOG_ADDENDUM_v0_1__phase_2_2_3.json	dd964ca3d0151285b5a3d5fc398f4b70feec7b30	2026-02-05T03:15:59Z	Phase 2.2.3 Registry Delta Log functionality
docs/phase_2_2/REGISTRY_CATALOG_v0_1.json	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/REGISTRY_LAYER_RUNBOOK_v0_1.md	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/REGISTRY_SEAL_CONTRACT_v0_1.md	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/SEAL_PROMOTION_RESULTS.json	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/THRESHOLD_REGISTRY_ASSESSMENT_v0_1.md	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/builders/build_registry_delta_log_v0_1.py	dd964ca3d0151285b5a3d5fc398f4b70feec7b30	2026-02-05T03:15:59Z	Phase 2.2.3 Registry Delta Log functionality
docs/phase_2_2/schemas/REGISTRY_derived_validation_reports_v0_1.schema.json	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/schemas/REGISTRY_drift_signals_v0_1.schema.json	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/schemas/REGISTRY_evidence_pack_v0_2.schema.json	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/schemas/REGISTRY_expected_versions_v0_1.schema.json	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/schemas/REGISTRY_fingerprint_index_v0_1.schema.json	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/schemas/REGISTRY_migration_ledger_v0_1.schema.json	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/schemas/REGISTRY_op_status_table_v0_1.array.schema.json	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/schemas/REGISTRY_op_status_table_v0_1.schema.json	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/schemas/REGISTRY_registry_delta_log_v0_1.schema.json	dd964ca3d0151285b5a3d5fc398f4b70feec7b30	2026-02-05T03:15:59Z	Phase 2.2.3 Registry Delta Log functionality
docs/phase_2_2/schemas/REGISTRY_run_registry_v0_1.schema.json	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/schemas/REGISTRY_system_health_report_v0_1.schema.json	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/schemas/REGISTRY_threshold_packs_file_v0_1.schema.json	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/schemas/REGISTRY_validation_range_results_v0_1.schema.json	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/validators/seal_promote_v0_1.py	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/validators/validate_active_pointers_v0_1.py	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/validators/validate_registry_schema_v0_1.py	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_2_2/validators/validate_registry_seals_v0_1.py	a818656ec69636a910e6bdc459bf6d122d85b802	2026-02-05T02:28:02Z	Phase 2.2: add registry schema wrapper + validation reports
docs/phase_3/PHASE_3_ARCHITECTURE_VALIDATION_REPORT_v0_1.md	34e45abaa3e1214689e2348e295c76090f279a6c	2026-02-05T04:18:21Z	Refactor CI workflows to streamline script path validation and enhance environment variable management
docs/pipeline/CURRENT_STATE_A_TO_D.md	064339bb46becb8c9d774441796ae5b8695c2762	2026-01-23T17:50:57Z	Add comprehensive documentation and schema verification for OVC pipeline
docs/pipeline/CURRENT_STATE_DEP_GRAPH.md	064339bb46becb8c9d774441796ae5b8695c2762	2026-01-23T17:50:57Z	Add comprehensive documentation and schema verification for OVC pipeline
docs/pipeline/CURRENT_STATE_INVARIANTS.md	064339bb46becb8c9d774441796ae5b8695c2762	2026-01-23T17:50:57Z	Add comprehensive documentation and schema verification for OVC pipeline
docs/pipeline/CURRENT_STATE_TRUST_MAP.md	064339bb46becb8c9d774441796ae5b8695c2762	2026-01-23T17:50:57Z	Add comprehensive documentation and schema verification for OVC pipeline
docs/runbooks/RUN_ARTIFACT_IMPLEMENTATION_NOTES.md	ee46496d262759fcae78902ffc07b4d2ac71282e	2026-01-19T23:07:30Z	RUN_ARTIFACT_IMPLEMENTATION
docs/runbooks/RUN_ARTIFACT_SPEC_v0.1.md	ee46496d262759fcae78902ffc07b4d2ac71282e	2026-01-19T23:07:30Z	RUN_ARTIFACT_IMPLEMENTATION
docs/runbooks/SENTINEL_COMMIT_RUNBOOK_v0.1.md	93a79ec42750e3364c1841d2b2cbf196ecde4f64	2026-02-13T16:34:43Z	feat(sentinel): append-only commit ingestion + deterministic overlay (v0.1)
docs/runbooks/c3_entry_checklist.md	d348c04646de00626c534cdf39d5ee1cae7e8511	2026-01-18T22:42:28Z	C3 lifecycle documentation and entry checklist
docs/runbooks/legend_management_runbook.md	b3e733edcd5f4e26d1894d0f57074fa91ca3cca0	2026-02-02T23:00:17Z	freeze(legend): canonicalize NodeID authority and lock governance
docs/runbooks/option_b1_runbook.md	cbb8bfcee27dea9525e43be8b9017d64fbda5bf5	2026-01-18T19:54:00Z	Option B.1 Implementation
docs/runbooks/option_b2_runbook.md	ab9daed3998490f0e456ff188fa55ab1ca685429	2026-01-18T21:43:28Z	Option B.2 Implemented
docs/runbooks/option_b_runbook.md	bacc7ff998bc4375e8e1ad3bbbb6393dc51fa60a	2026-01-17T16:36:14Z	Define the Derived Metric Classes and the First Canonical Feature Set
docs/runbooks/option_c_runbook.md	607a8c5c4e828295534f03ef18d9ea51fde7d3c6	2026-01-17T17:12:47Z	Evaluation + Feedback Layer (v0.1)
docs/runbooks/option_threshold_registry_runbook.md	961738bf86f3845f7969922cc9e211c84bf0b22f	2026-01-18T22:19:09Z	OVC Option C.3 Stub and unit tests for Threshold Registry
docs/runbooks/path1_evidence_runner_test.md	101e3b48650b99dd04c52bff24140f40ed8eb7e5	2026-01-22T15:28:27Z	chore: remove reserved 'nul' file and rebuild index
docs/specs/OPTION_B_C1_FEATURES_v0.1.md	44d409e5a7f9c3ca15cc14b82b96bce5640ed307	2026-01-20T01:47:47Z	Add initial implementation contract and SQL view for C1 features
docs/specs/OPTION_B_C1_IMPLEMENTATION_CONTRACT_v0.1.md	44d409e5a7f9c3ca15cc14b82b96bce5640ed307	2026-01-20T01:47:47Z	Add initial implementation contract and SQL view for C1 features
docs/specs/OPTION_B_C2_CHARTER_v0.1.md	9cf0060e6f423183fbf56c464824254e150be9c2	2026-01-20T02:15:14Z	Add initial implementation contract and SQL view for C2 features
docs/specs/OPTION_B_C2_FEATURES_v0.1.md	9cf0060e6f423183fbf56c464824254e150be9c2	2026-01-20T02:15:14Z	Add initial implementation contract and SQL view for C2 features
docs/specs/OPTION_B_C2_IMPLEMENTATION_CONTRACT_v0.1.md	9cf0060e6f423183fbf56c464824254e150be9c2	2026-01-20T02:15:14Z	Add initial implementation contract and SQL view for C2 features
docs/specs/OPTION_B_C3_CHARTER_v0.1.md	abc32d76165090fcb47b0348f808d961155396c2	2026-01-20T02:42:17Z	Add C3 Implementation Contract and SQL View for C3 Features
docs/specs/OPTION_B_C3_FEATURES_v0.1.md	abc32d76165090fcb47b0348f808d961155396c2	2026-01-20T02:42:17Z	Add C3 Implementation Contract and SQL View for C3 Features
docs/specs/OPTION_B_C3_IMPLEMENTATION_CONTRACT_v0.1.md	abc32d76165090fcb47b0348f808d961155396c2	2026-01-20T02:42:17Z	Add C3 Implementation Contract and SQL View for C3 Features
docs/specs/OPTION_B_CHARTER_v0.1.md	c0a56dca5669a44d533917f3fdf798fba5a531fa	2026-01-20T01:30:52Z	feat(docs): Update Pipeline Reality Map and OVC Current Workflow
docs/specs/OPTION_C_CHARTER_v0.1.md	0197359d49adff54eedae2d3c60e160fe9ba183c	2026-01-20T03:05:49Z	Option C
docs/specs/OPTION_C_IMPLEMENTATION_CONTRACT_v0.1.md	0197359d49adff54eedae2d3c60e160fe9ba183c	2026-01-20T03:05:49Z	Option C
docs/specs/OPTION_C_OUTCOMES_v0.1.md	0197359d49adff54eedae2d3c60e160fe9ba183c	2026-01-20T03:05:49Z	Option C
docs/specs/TRAJECTORY_FAMILIES_v0_1_SPEC.md	101e3b48650b99dd04c52bff24140f40ed8eb7e5	2026-01-22T15:28:27Z	chore: remove reserved 'nul' file and rebuild index
docs/specs/system/Quadrant State Plane v0.2.md	b092afc564f9339724bb13c9f08315652b03a2fb	2026-01-21T23:08:49Z	Quadrant state plane evidence runner and related SQL views
docs/specs/system/dashboards_v0.1.md	15353b9226cdc441cca675eda7cdb0cb91ade68d	2026-01-16T21:16:53Z	Gate1: lock MIN contract + specs + SQL v0.1
docs/specs/system/outcome_sql_spec_v0.1.md	15353b9226cdc441cca675eda7cdb0cb91ade68d	2026-01-16T21:16:53Z	Gate1: lock MIN contract + specs + SQL v0.1
docs/specs/system/outcomes_system_v0.1.md	15353b9226cdc441cca675eda7cdb0cb91ade68d	2026-01-16T21:16:53Z	Gate1: lock MIN contract + specs + SQL v0.1
docs/specs/system/parsing_validation_rules_v0.1.md	15353b9226cdc441cca675eda7cdb0cb91ade68d	2026-01-16T21:16:53Z	Gate1: lock MIN contract + specs + SQL v0.1
docs/specs/system/research_query_pack_v0.1.md	15353b9226cdc441cca675eda7cdb0cb91ade68d	2026-01-16T21:16:53Z	Gate1: lock MIN contract + specs + SQL v0.1
docs/specs/system/research_sql_spec_v0.1.md	15353b9226cdc441cca675eda7cdb0cb91ade68d	2026-01-16T21:16:53Z	Gate1: lock MIN contract + specs + SQL v0.1
docs/specs/system/run_report_spec_v0.1.md	15353b9226cdc441cca675eda7cdb0cb91ade68d	2026-01-16T21:16:53Z	Gate1: lock MIN contract + specs + SQL v0.1
docs/state_plane/RUN_STATE_PLANE.md	b092afc564f9339724bb13c9f08315652b03a2fb	2026-01-21T23:08:49Z	Quadrant state plane evidence runner and related SQL views
docs/state_plane/STATE_PLANE_v0_2.md	b092afc564f9339724bb13c9f08315652b03a2fb	2026-01-21T23:08:49Z	Quadrant state plane evidence runner and related SQL views
docs/validation/C_v0_1_validation.md	0197359d49adff54eedae2d3c60e160fe9ba183c	2026-01-20T03:05:49Z	Option C
docs/validation/VERIFICATION_REPORT_v0.1.md	468a2b1e6bce122ee138820a404793491179262b	2026-01-19T23:52:53Z	Add Verification Report v0.1 detailing deployment and workflow statuses
docs/validation/WORKFLOW_AUDIT_2026-01-20.md	c0a56dca5669a44d533917f3fdf798fba5a531fa	2026-01-20T01:30:52Z	feat(docs): Update Pipeline Reality Map and OVC Current Workflow
